Item,ORIGEN PROVEEDOR,PROVEEDOR CCIAL,Estado,COMPRAS
9551,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
9554,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
9560,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
9563,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
9644,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
9736,0001 - NACIONAL,0144 - SIKA,Bloqueado,0002 - NO
9769,0001 - NACIONAL,0217 - ALUMINA,Bloqueado,0002 - NO
9778,0001 - NACIONAL,0217 - ALUMINA,Inactivo,0002 - NO
9845,0002 - IMPORTADO,0137 - SAFE,Bloqueado,0002 - NO
39114,0002 - IMPORTADO,0062 - FORTE,Activo,0002 - NO
6578,0002 - IMPORTADO,0062 - FORTE,Activo,0002 - NO
39765,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
943449,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
45142,0002 - IMPORTADO,0216 - GBS,Bloqueado,0002 - NO
8824,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
163196,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
9173,0001 - NACIONAL,0127 - PROLAC,Bloqueado,0002 - NO
13128,0001 - NACIONAL,0165 - VERA,Inactivo,0002 - NO
671099,0002 - IMPORTADO,0015 - AWELCO,Inactivo,0002 - NO
744250,0001 - NACIONAL,0010 - GRUPO APEX,Inactivo,0002 - NO
31063,0001 - NACIONAL,0137 - SAFE,Bloqueado,0002 - NO
5365,0001 - NACIONAL,0099 - LANDERS,Bloqueado,0002 - NO
970053,0002 - IMPORTADO,0066 - GILMOUR,Inactivo,0002 - NO
971333,0002 - IMPORTADO,0223 - STANLEY BLACK & DECKER,Inactivo,0002 - NO
971598,0002 - IMPORTADO,0223 - STANLEY BLACK & DECKER,Inactivo,0002 - NO
971747,0002 - IMPORTADO,0223 - STANLEY BLACK & DECKER,Inactivo,0002 - NO
971846,0002 - IMPORTADO,0223 - STANLEY BLACK & DECKER,Inactivo,0002 - NO
971960,0002 - IMPORTADO,0223 - STANLEY BLACK & DECKER,Inactivo,0002 - NO
972059,0002 - IMPORTADO,0221 - SPECTRUM BRANDS,Bloqueado,0002 - NO
972760,0002 - IMPORTADO,0032 - CIFUNSA,Inactivo,0002 - NO
42125,0001 - NACIONAL,0216 - GBS,Bloqueado,0002 - NO
46296,0001 - NACIONAL,0165 - VERA,Activo,0002 - NO
15487,0001 - NACIONAL,0217 - ALUMINA,Bloqueado,0002 - NO
14573,0001 - NACIONAL,0002 - ABRACOL,Bloqueado,0002 - NO
14576,0001 - NACIONAL,0002 - ABRACOL,Bloqueado,0002 - NO
40861,0001 - NACIONAL,0218 - STRETTO,Bloqueado,0002 - NO
40870,0001 - NACIONAL,0218 - STRETTO,Bloqueado,0002 - NO
42733,0001 - NACIONAL,0002 - ABRACOL,Bloqueado,0002 - NO
43355,0002 - IMPORTADO,0221 - SPECTRUM BRANDS,Bloqueado,0002 - NO
43358,0002 - IMPORTADO,0221 - SPECTRUM BRANDS,Bloqueado,0002 - NO
43890,0001 - NACIONAL,0144 - SIKA,Bloqueado,0002 - NO
44432,0001 - NACIONAL,0221 - SPECTRUM BRANDS,Bloqueado,0002 - NO
122002,0001 - NACIONAL,0161 - TESICOL,Bloqueado,0002 - NO
265421,0001 - NACIONAL,0014 - AVE,Bloqueado,0002 - NO
43838,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
14178,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
45137,0001 - NACIONAL,0137 - SAFE,Bloqueado,0002 - NO
1116,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1124,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1438,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1441,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1315,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1321,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1341,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1355,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1358,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1375,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1381,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
203821, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
203832, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
42113,0001 - NACIONAL,0087 - INDUMA,Bloqueado,0002 - NO
3170,0001 - NACIONAL,0169 - ITW COLOMBIA,Activo,0002 - NO
8395,0001 - NACIONAL,0161 - TESICOL,Activo,0002 - NO
600171,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
8930,0001 - NACIONAL,0050 - ESPOQUIMICA,Bloqueado,0002 - NO
8858,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
8938,0001 - NACIONAL,0050 - ESPOQUIMICA,Bloqueado,0002 - NO
8941,0001 - NACIONAL,0050 - ESPOQUIMICA,Bloqueado,0002 - NO
9593,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
8947,0001 - NACIONAL,0050 - ESPOQUIMICA,Bloqueado,0002 - NO
892216,0002 - IMPORTADO,0019 - BOSCH,Bloqueado,0002 - NO
892422,0002 - IMPORTADO,0019 - BOSCH,Inactivo,0002 - NO
892737,0002 - IMPORTADO,0095 - JHONSON,Inactivo,0002 - NO
893032,0002 - IMPORTADO,0062 - FORTE,Inactivo,0002 - NO
903013,0002 - IMPORTADO,0062 - FORTE,Inactivo,0002 - NO
903047,0002 - IMPORTADO,0062 - FORTE,Inactivo,0002 - NO
6592,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
6601,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
16325,0002 - IMPORTADO,0062 - FORTE,Activo,0002 - NO
48895,0001 - NACIONAL,0165 - VERA,Inactivo,0002 - NO
13558,0001 - NACIONAL,0171 - INTRAPLAS,Bloqueado,0002 - NO
13584,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
13533,0001 - NACIONAL,0168 - SATA,Bloqueado,0002 - NO
649749,0002 - IMPORTADO,0148 - SKIL,Inactivo,0002 - NO
649798,0002 - IMPORTADO,0148 - SKIL,Inactivo,0002 - NO
649962,0002 - IMPORTADO,0148 - SKIL,Inactivo,0002 - NO
650093,0002 - IMPORTADO,0148 - SKIL,Inactivo,0002 - NO
650150,0002 - IMPORTADO,0148 - SKIL,Inactivo,0002 - NO
650234,0002 - IMPORTADO,0148 - SKIL,Bloqueado,0002 - NO
1841,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1858,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1861,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
12582,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
17591,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
17614,0002 - IMPORTADO,0167 - ORGILL INC,Bloqueado,0002 - NO
40811,0002 - IMPORTADO,0216 - GBS,Bloqueado,0002 - NO
11252,0001 - NACIONAL,0221 - SPECTRUM BRANDS,Bloqueado,0002 - NO
45149,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
45664,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
40776,0002 - IMPORTADO,0062 - FORTE,Activo,0002 - NO
126169,0001 - NACIONAL,0101 - LIDER,Inactivo,0002 - NO
129882,0001 - NACIONAL,0164 - SIMONIZ,Inactivo,0002 - NO
41149,0002 - IMPORTADO,0216 - GBS,Activo,0002 - NO
14310,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
140335, ,9999 - OTROS,Bloqueado,0002 - NO
43496,0001 - NACIONAL,0230 - DITANA,Bloqueado,0002 - NO
11521,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
39157,0002 - IMPORTADO,0167 - ORGILL INC,Bloqueado,0002 - NO
40171,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
644021,0002 - IMPORTADO,0148 - SKIL,Inactivo,0002 - NO
644070,0002 - IMPORTADO,0148 - SKIL,Inactivo,0002 - NO
644229,0002 - IMPORTADO,0148 - SKIL,Inactivo,0002 - NO
644997,0002 - IMPORTADO,0148 - SKIL,Inactivo,0002 - NO
15490,0001 - NACIONAL,0188 - PINTURAS IDEA,Bloqueado,0002 - NO
39757,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
39759,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
9635,0001 - NACIONAL,0021 - CABALLO,Bloqueado,0002 - NO
1398,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1407,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1415,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1424,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1447,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
2089,0001 - NACIONAL,0039 - CORSAN,Inactivo,0002 - NO
394056,0001 - NACIONAL,0024 - CARBORUNDUM,Bloqueado,0002 - NO
1229,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1232,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
7727,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
7736,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
7739,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
13782,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
400344, ,9999 - OTROS,Inactivo,0002 - NO
40760,0002 - IMPORTADO,0062 - FORTE,Activo,0002 - NO
7692,0001 - NACIONAL,0087 - INDUMA,Bloqueado,0002 - NO
7702,0001 - NACIONAL,0087 - INDUMA,Bloqueado,0002 - NO
12352,0001 - NACIONAL,0087 - INDUMA,Bloqueado,0002 - NO
54502,0001 - NACIONAL,0087 - INDUMA,Bloqueado,0002 - NO
800128,0001 - NACIONAL,0005 - ALUMAR,Inactivo,0002 - NO
800300,0001 - NACIONAL,0005 - ALUMAR,Inactivo,0002 - NO
800524,0001 - NACIONAL,0005 - ALUMAR,Inactivo,0002 - NO
800821,0001 - NACIONAL,0005 - ALUMAR,Bloqueado,0002 - NO
800854,0001 - NACIONAL,0005 - ALUMAR,Bloqueado,0002 - NO
821207,0001 - NACIONAL,0076 - HUMCAR,Inactivo,0002 - NO
822544,0002 - IMPORTADO,0047 - EMMETY,Inactivo,0002 - NO
823047,0002 - IMPORTADO,0047 - EMMETY,Inactivo,0002 - NO
823161,0002 - IMPORTADO,0047 - EMMETY,Inactivo,0002 - NO
828921,0002 - IMPORTADO,0062 - FORTE,Inactivo,0002 - NO
39151,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
13098,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
8784,0001 - NACIONAL,0117 - PEGAUCHO,Bloqueado,0002 - NO
41827,0001 - NACIONAL,0076 - HUMCAR,Bloqueado,0002 - NO
443226,0001 - NACIONAL,0067 - GOLD,Bloqueado,0002 - NO
443531,0001 - NACIONAL,0067 - GOLD,Bloqueado,0002 - NO
443606,0001 - NACIONAL,0067 - GOLD,Inactivo,0002 - NO
443788,0001 - NACIONAL,0067 - GOLD,Bloqueado,0002 - NO
444208,0001 - NACIONAL,0067 - GOLD,Bloqueado,0002 - NO
444265,0001 - NACIONAL,0067 - GOLD,Bloqueado,0002 - NO
444406,0001 - NACIONAL,0067 - GOLD,Inactivo,0002 - NO
444430,0001 - NACIONAL,0067 - GOLD,Bloqueado,0002 - NO
444554,0001 - NACIONAL,0067 - GOLD,Bloqueado,0002 - NO
453183,0001 - NACIONAL,0039 - CORSAN,Inactivo,0002 - NO
453522,0001 - NACIONAL,0039 - CORSAN,Inactivo,0002 - NO
454017,0001 - NACIONAL,0039 - CORSAN,Bloqueado,0002 - NO
454116,0001 - NACIONAL,0039 - CORSAN,Bloqueado,0002 - NO
40098,0002 - IMPORTADO,0216 - GBS,Activo,0002 - NO
43938,0002 - IMPORTADO,0216 - GBS,Activo,0002 - NO
43935,0002 - IMPORTADO,0216 - GBS,Activo,0002 - NO
13020,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
18628,0002 - IMPORTADO,0167 - ORGILL INC,Bloqueado,0002 - NO
13536,0001 - NACIONAL,0168 - SATA,Bloqueado,0002 - NO
13542,0001 - NACIONAL,0168 - SATA,Bloqueado,0002 - NO
29412,0002 - IMPORTADO,0167 - ORGILL INC,Bloqueado,0002 - NO
29420,0002 - IMPORTADO,0167 - ORGILL INC,Bloqueado,0002 - NO
18254,0001 - NACIONAL,0044 - DYNA & CIA S.A.,Bloqueado,0002 - NO
18268,0001 - NACIONAL,0024 - CARBORUNDUM,Bloqueado,0002 - NO
18271,0001 - NACIONAL,0024 - CARBORUNDUM,Bloqueado,0002 - NO
18277,0001 - NACIONAL,0024 - CARBORUNDUM,Bloqueado,0002 - NO
13028,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
46633,0001 - NACIONAL,0221 - SPECTRUM BRANDS,Activo,0002 - NO
1255,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1258,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
797,0001 - NACIONAL,0033 - CILES,Bloqueado,0002 - NO
16929,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
113191,0002 - IMPORTADO,0178 - PINT,Activo,0002 - NO
12599,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
13856,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
631432,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
633354,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
12912,0002 - IMPORTADO,0167 - ORGILL INC,Bloqueado,0002 - NO
203554, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
203573, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
203584, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
203593, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
203605, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
44477,0001 - NACIONAL,0062 - FORTE,Activo,0002 - NO
23926,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
12566,0001 - NACIONAL,0049 - ESCOBAR Y MARTINEZ,Bloqueado,0002 - NO
7864,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
7872,0002 - IMPORTADO,0223 - STANLEY BLACK & DECKER,Inactivo,0002 - NO
7881,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
16938,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
2211,0001 - NACIONAL,0029 - CENTELSA,Bloqueado,0002 - NO
14088,0001 - NACIONAL,0217 - ALUMINA,Bloqueado,0002 - NO
41876,0001 - NACIONAL,0217 - ALUMINA,Bloqueado,0002 - NO
44049,0002 - IMPORTADO,0216 - GBS,Activo,0002 - NO
42431,0001 - NACIONAL,0165 - VERA,Bloqueado,0002 - NO
152108, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
153122, ,9999 - OTROS,Bloqueado,0002 - NO
154500, ,9999 - OTROS,Activo,0002 - NO
155317, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
158279, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
160234, ,9999 - OTROS,Inactivo,0002 - NO
13337,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
13354,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
13701,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
13718,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14023,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14396,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14402,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14445,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14465,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14473,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14479,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14482,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14496,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14499,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14505,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14581,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14589,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14595,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14612,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14621,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
40976,0002 - IMPORTADO,0216 - GBS,Activo,0002 - NO
43119,0001 - NACIONAL,0165 - VERA,Bloqueado,0002 - NO
121509, ,9999 - OTROS,Inactivo,0002 - NO
133090, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
133355, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
134049, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
134189, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
135,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
756544,0001 - NACIONAL,0086 - INCOLMA,Bloqueado,0002 - NO
756908,0001 - NACIONAL,0086 - INCOLMA,Bloqueado,0002 - NO
645713,0002 - IMPORTADO,0148 - SKIL,Inactivo,0002 - NO
648097,0002 - IMPORTADO,0148 - SKIL,Inactivo,0002 - NO
31075,0001 - NACIONAL,0137 - SAFE,Bloqueado,0002 - NO
40819,0002 - IMPORTADO,0216 - GBS,Bloqueado,0002 - NO
15836,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
169417, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
170217, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
171256, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
172171, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
172346, ,9999 - OTROS,Inactivo,0002 - NO
400512,9999 - SIN IDENTIFICAR,9999 - OTROS,Activo,0002 - NO
17407,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
17458,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
913,0001 - NACIONAL,0033 - CILES,Inactivo,0002 - NO
982,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
991,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1139,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1156,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
8483,0002 - IMPORTADO,0137 - SAFE,Bloqueado,0002 - NO
824,0002 - IMPORTADO,0165 - VERA,Bloqueado,0002 - NO
44058,0002 - IMPORTADO,0216 - GBS,Bloqueado,0002 - NO
4618,0002 - IMPORTADO,0016 - BAHCO,Bloqueado,0002 - NO
4778,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
5398,0001 - NACIONAL,0002 - ABRACOL,Inactivo,0002 - NO
4781,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
4796,0001 - NACIONAL,0156 - TECNOQUIMICAS,Inactivo,0002 - NO
4820,0001 - NACIONAL,0010 - GRUPO APEX,Inactivo,0002 - NO
422,0002 - IMPORTADO,0223 - STANLEY BLACK & DECKER,Inactivo,0002 - NO
4861,0001 - NACIONAL,0033 - CILES,Bloqueado,0002 - NO
4865,0001 - NACIONAL,0033 - CILES,Inactivo,0002 - NO
4871,0001 - NACIONAL,0033 - CILES,Inactivo,0002 - NO
4880,0001 - NACIONAL,0033 - CILES,Inactivo,0002 - NO
4890,0001 - NACIONAL,0033 - CILES,Bloqueado,0002 - NO
4909,0001 - NACIONAL,0057 - FLEXCO,Bloqueado,0002 - NO
4938,0002 - IMPORTADO,0016 - BAHCO,Inactivo,0002 - NO
43220,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
43228,0002 - IMPORTADO,0062 - FORTE,Activo,0002 - NO
7899,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
1238,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
1241,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1289,0001 - NACIONAL,0091 - INVESA,Inactivo,0002 - NO
1324,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
16967,0002 - IMPORTADO,0062 - FORTE,Activo,0002 - NO
44066,0002 - IMPORTADO,0216 - GBS,Bloqueado,0002 - NO
44075,0002 - IMPORTADO,0216 - GBS,Activo,0002 - NO
17098,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
201279, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
201357, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
2205,0001 - NACIONAL,0029 - CENTELSA,Bloqueado,0002 - NO
43092,0001 - NACIONAL,0216 - GBS,Bloqueado,0002 - NO
14995,0002 - IMPORTADO,0167 - ORGILL INC,Bloqueado,0002 - NO
11100, ,9999 - OTROS,Activo,0002 - NO
6849,0002 - IMPORTADO,0062 - FORTE,Activo,0002 - NO
15121, ,9999 - OTROS,Activo,0002 - NO
14843,0001 - NACIONAL,0006 - ALUMCOR,Bloqueado,0002 - NO
14856,0002 - IMPORTADO,0170 - MILWAUKEE,Bloqueado,0002 - NO
14859,0002 - IMPORTADO,0167 - ORGILL INC,Bloqueado,0002 - NO
14869,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
5178,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Inactivo,0002 - NO
30927,0001 - NACIONAL,0137 - SAFE,Inactivo,0002 - NO
30697,0001 - NACIONAL,0137 - SAFE,Bloqueado,0002 - NO
30745,0001 - NACIONAL,0137 - SAFE,Inactivo,0002 - NO
32143,0001 - NACIONAL,0137 - SAFE,Bloqueado,0002 - NO
32147,0001 - NACIONAL,0137 - SAFE,Bloqueado,0002 - NO
30997,0001 - NACIONAL,0137 - SAFE,Bloqueado,0002 - NO
31020,0001 - NACIONAL,0137 - SAFE,Bloqueado,0002 - NO
31242,0002 - IMPORTADO,0137 - SAFE,Bloqueado,0002 - NO
31066,0001 - NACIONAL,0137 - SAFE,Inactivo,0002 - NO
201195, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
4599,0002 - IMPORTADO,0016 - BAHCO,Bloqueado,0002 - NO
17069,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
43175,0001 - NACIONAL,0137 - SAFE,Bloqueado,0002 - NO
43178,0001 - NACIONAL,0137 - SAFE,Bloqueado,0002 - NO
44287,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
4628,0002 - IMPORTADO,0016 - BAHCO,Bloqueado,0002 - NO
746818,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
4641,0002 - IMPORTADO,0016 - BAHCO,Bloqueado,0002 - NO
747063,0001 - NACIONAL,0010 - GRUPO APEX,Inactivo,0002 - NO
747238,0001 - NACIONAL,0010 - GRUPO APEX,Inactivo,0002 - NO
39179,0002 - IMPORTADO,0197 - VETO,Bloqueado,0002 - NO
4682,0002 - IMPORTADO,0016 - BAHCO,Bloqueado,0002 - NO
754192,0001 - NACIONAL,0086 - INCOLMA,Inactivo,0002 - NO
754846,0001 - NACIONAL,0086 - INCOLMA,Inactivo,0002 - NO
18674,0002 - IMPORTADO,0167 - ORGILL INC,Bloqueado,0002 - NO
754937,0001 - NACIONAL,0086 - INCOLMA,Bloqueado,0002 - NO
755090,0001 - NACIONAL,0086 - INCOLMA,Inactivo,0002 - NO
755223,0001 - NACIONAL,0086 - INCOLMA,Inactivo,0002 - NO
41956,0001 - NACIONAL,0193 - ILUMAX,Bloqueado,0002 - NO
755405,0001 - NACIONAL,0086 - INCOLMA,Inactivo,0002 - NO
756023,0001 - NACIONAL,0086 - INCOLMA,Bloqueado,0002 - NO
756148,0001 - NACIONAL,0086 - INCOLMA,Bloqueado,0002 - NO
999993,0001 - NACIONAL,0044 - DYNA & CIA S.A.,Activo,0002 - NO
22,0002 - IMPORTADO,0223 - STANLEY BLACK & DECKER,Inactivo,0002 - NO
201226, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
40634,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
34692,0002 - IMPORTADO,0137 - SAFE,Activo,0002 - NO
16614,0001 - NACIONAL,0020 - C.A MEJIA,Bloqueado,0002 - NO
41002,0002 - IMPORTADO,0216 - GBS,Bloqueado,0002 - NO
15506,0001 - NACIONAL,0188 - PINTURAS IDEA,Bloqueado,0002 - NO
41968,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
746727,0001 - NACIONAL,0010 - GRUPO APEX,Inactivo,0002 - NO
746750,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
17823,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
45329,0001 - NACIONAL,0137 - SAFE,Bloqueado,0002 - NO
44309,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
44312,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
11677,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
7765,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
93120,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
3728,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
3790,0001 - NACIONAL,0112 - NORTH,Bloqueado,0002 - NO
373589,0001 - NACIONAL,0083 - INCA,Bloqueado,0002 - NO
12953,0001 - NACIONAL,0168 - SATA,Bloqueado,0002 - NO
13074,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
13282,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
13294,0001 - NACIONAL,0168 - SATA,Bloqueado,0002 - NO
13301,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
13304,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
18365,0001 - NACIONAL,0205 - MADECENTRO,Bloqueado,0002 - NO
14779,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
16912,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
